,camion,dia,comuna,value
681,1,81,Putre,0.0
682,1,82,Putre,0.0
683,1,83,Putre,0.0
684,1,84,Putre,0.0
685,1,85,Putre,0.0
686,1,86,Putre,0.0
687,1,87,Putre,0.0
688,1,88,Putre,0.0
689,1,89,Putre,0.0
690,1,90,Putre,0.0
691,1,91,Putre,0.0
692,1,92,Putre,0.0
693,1,93,Putre,0.0
694,1,94,Putre,0.0
695,1,95,Putre,0.0
696,1,96,Putre,0.0
697,1,97,Putre,0.0
698,1,98,Putre,0.0
699,1,99,Putre,0.0
700,1,0,General Lagos,1.0
701,1,1,General Lagos,0.0
702,1,2,General Lagos,0.0
703,1,3,General Lagos,0.0
704,1,4,General Lagos,0.0
705,1,5,General Lagos,0.0
706,1,6,General Lagos,0.0
707,1,7,General Lagos,0.0
708,1,8,General Lagos,0.0
709,1,9,General Lagos,0.0
710,1,10,General Lagos,0.0
711,1,11,General Lagos,0.0
712,1,12,General Lagos,0.0
713,1,13,General Lagos,0.0
714,1,14,General Lagos,0.0
715,1,15,General Lagos,0.0
716,1,16,General Lagos,0.0
717,1,17,General Lagos,0.0
718,1,18,General Lagos,0.0
719,1,19,General Lagos,0.0
720,1,20,General Lagos,0.0
721,1,21,General Lagos,0.0
722,1,22,General Lagos,0.0
723,1,23,General Lagos,0.0
724,1,24,General Lagos,0.0
725,1,25,General Lagos,0.0
726,1,26,General Lagos,0.0
727,1,27,General Lagos,0.0
728,1,28,General Lagos,0.0
729,1,29,General Lagos,0.0
730,1,30,General Lagos,0.0
731,1,31,General Lagos,0.0
732,1,32,General Lagos,0.0
733,1,33,General Lagos,0.0
734,1,34,General Lagos,0.0
735,1,35,General Lagos,0.0
736,1,36,General Lagos,0.0
737,1,37,General Lagos,0.0
738,1,38,General Lagos,0.0
739,1,39,General Lagos,0.0
740,1,40,General Lagos,0.0
741,1,41,General Lagos,0.0
742,1,42,General Lagos,0.0
743,1,43,General Lagos,0.0
744,1,44,General Lagos,0.0
745,1,45,General Lagos,0.0
746,1,46,General Lagos,0.0
747,1,47,General Lagos,0.0
748,1,48,General Lagos,0.0
749,1,49,General Lagos,0.0
750,1,50,General Lagos,0.0
751,1,51,General Lagos,0.0
752,1,52,General Lagos,0.0
753,1,53,General Lagos,0.0
754,1,54,General Lagos,0.0
755,1,55,General Lagos,0.0
756,1,56,General Lagos,0.0
757,1,57,General Lagos,0.0
758,1,58,General Lagos,0.0
759,1,59,General Lagos,0.0
760,1,60,General Lagos,0.0
761,1,61,General Lagos,0.0
762,1,62,General Lagos,0.0
763,1,63,General Lagos,0.0
764,1,64,General Lagos,0.0
765,1,65,General Lagos,0.0
766,1,66,General Lagos,0.0
767,1,67,General Lagos,0.0
768,1,68,General Lagos,0.0
769,1,69,General Lagos,0.0
770,1,70,General Lagos,0.0
771,1,71,General Lagos,0.0
772,1,72,General Lagos,0.0
773,1,73,General Lagos,0.0
774,1,74,General Lagos,0.0
775,1,75,General Lagos,0.0
776,1,76,General Lagos,0.0
777,1,77,General Lagos,0.0
778,1,78,General Lagos,0.0
779,1,79,General Lagos,0.0
780,1,80,General Lagos,0.0
781,1,81,General Lagos,0.0
782,1,82,General Lagos,0.0
783,1,83,General Lagos,0.0
784,1,84,General Lagos,0.0
785,1,85,General Lagos,0.0
786,1,86,General Lagos,0.0
787,1,87,General Lagos,0.0
788,1,88,General Lagos,0.0
789,1,89,General Lagos,0.0
790,1,90,General Lagos,0.0
791,1,91,General Lagos,0.0
792,1,92,General Lagos,0.0
793,1,93,General Lagos,0.0
794,1,94,General Lagos,0.0
795,1,95,General Lagos,0.0
796,1,96,General Lagos,0.0
797,1,97,General Lagos,0.0
798,1,98,General Lagos,0.0
799,1,99,General Lagos,0.0
800,2,0,Arica,0.0
801,2,1,Arica,1.0
802,2,2,Arica,1.0
803,2,3,Arica,1.0
804,2,4,Arica,1.0
805,2,5,Arica,1.0
806,2,6,Arica,1.0
807,2,7,Arica,1.0
808,2,8,Arica,1.0
809,2,9,Arica,1.0
810,2,10,Arica,1.0
811,2,11,Arica,1.0
812,2,12,Arica,1.0
813,2,13,Arica,1.0
814,2,14,Arica,1.0
815,2,15,Arica,1.0
816,2,16,Arica,1.0
817,2,17,Arica,1.0
818,2,18,Arica,1.0
819,2,19,Arica,1.0
820,2,20,Arica,1.0
821,2,21,Arica,1.0
822,2,22,Arica,1.0
823,2,23,Arica,1.0
824,2,24,Arica,1.0
825,2,25,Arica,1.0
826,2,26,Arica,1.0
827,2,27,Arica,1.0
828,2,28,Arica,1.0
829,2,29,Arica,1.0
830,2,30,Arica,1.0
831,2,31,Arica,1.0
832,2,32,Arica,1.0
833,2,33,Arica,1.0
834,2,34,Arica,1.0
835,2,35,Arica,1.0
836,2,36,Arica,1.0
837,2,37,Arica,1.0
838,2,38,Arica,1.0
839,2,39,Arica,1.0
840,2,40,Arica,1.0
841,2,41,Arica,1.0
842,2,42,Arica,1.0
843,2,43,Arica,1.0
844,2,44,Arica,1.0
845,2,45,Arica,1.0
846,2,46,Arica,1.0
847,2,47,Arica,1.0
848,2,48,Arica,1.0
849,2,49,Arica,1.0
850,2,50,Arica,1.0
851,2,51,Arica,1.0
852,2,52,Arica,1.0
853,2,53,Arica,1.0
854,2,54,Arica,1.0
855,2,55,Arica,1.0
856,2,56,Arica,1.0
857,2,57,Arica,1.0
858,2,58,Arica,1.0
859,2,59,Arica,1.0
860,2,60,Arica,1.0
861,2,61,Arica,1.0
862,2,62,Arica,1.0
863,2,63,Arica,1.0
864,2,64,Arica,1.0
865,2,65,Arica,1.0
866,2,66,Arica,1.0
867,2,67,Arica,1.0
868,2,68,Arica,1.0
869,2,69,Arica,1.0
870,2,70,Arica,1.0
871,2,71,Arica,1.0
872,2,72,Arica,1.0
873,2,73,Arica,1.0
874,2,74,Arica,0.0
875,2,75,Arica,1.0
876,2,76,Arica,1.0
877,2,77,Arica,1.0
878,2,78,Arica,1.0
879,2,79,Arica,1.0
880,2,80,Arica,1.0
881,2,81,Arica,1.0
882,2,82,Arica,1.0
883,2,83,Arica,1.0
884,2,84,Arica,1.0
885,2,85,Arica,1.0
886,2,86,Arica,1.0
887,2,87,Arica,1.0
888,2,88,Arica,1.0
889,2,89,Arica,1.0
890,2,90,Arica,1.0
891,2,91,Arica,1.0
892,2,92,Arica,1.0
893,2,93,Arica,0.0
894,2,94,Arica,1.0
895,2,95,Arica,1.0
896,2,96,Arica,1.0
897,2,97,Arica,1.0
898,2,98,Arica,1.0
899,2,99,Arica,1.0
900,2,0,Camarones,0.0
901,2,1,Camarones,0.0
902,2,2,Camarones,0.0
903,2,3,Camarones,0.0
904,2,4,Camarones,0.0
905,2,5,Camarones,0.0
906,2,6,Camarones,0.0
907,2,7,Camarones,0.0
908,2,8,Camarones,0.0
909,2,9,Camarones,0.0
910,2,10,Camarones,0.0
911,2,11,Camarones,0.0
912,2,12,Camarones,0.0
913,2,13,Camarones,0.0
914,2,14,Camarones,0.0
915,2,15,Camarones,0.0
916,2,16,Camarones,0.0
917,2,17,Camarones,0.0
918,2,18,Camarones,1.715799902790292e-12
919,2,19,Camarones,0.0
920,2,20,Camarones,0.0
921,2,21,Camarones,0.0
922,2,22,Camarones,0.0
923,2,23,Camarones,0.0
924,2,24,Camarones,0.0
925,2,25,Camarones,0.0
926,2,26,Camarones,0.0
927,2,27,Camarones,0.0
928,2,28,Camarones,0.0
929,2,29,Camarones,0.0
930,2,30,Camarones,0.0
931,2,31,Camarones,0.0
932,2,32,Camarones,0.0
933,2,33,Camarones,0.0
934,2,34,Camarones,0.0
935,2,35,Camarones,0.0
936,2,36,Camarones,0.0
937,2,37,Camarones,0.0
938,2,38,Camarones,0.0
939,2,39,Camarones,0.0
940,2,40,Camarones,0.0
941,2,41,Camarones,0.0
942,2,42,Camarones,0.0
943,2,43,Camarones,0.0
944,2,44,Camarones,0.0
945,2,45,Camarones,0.0
946,2,46,Camarones,0.0
947,2,47,Camarones,0.0
948,2,48,Camarones,0.0
