,camion,comuna,dia,value
804,2,Arica,4,1000.0
805,2,Arica,5,1000.0
806,2,Arica,6,1000.0
807,2,Arica,7,1000.0
808,2,Arica,8,1000.0
809,2,Arica,9,0.0
810,2,Arica,10,1000.0
811,2,Arica,11,0.0
812,2,Arica,12,1000.0
813,2,Arica,13,1000.0
814,2,Arica,14,1000.0
815,2,Arica,15,1000.0
816,2,Arica,16,1000.0
817,2,Arica,17,1000.0
818,2,Arica,18,1000.0
819,2,Arica,19,1000.0
820,2,Arica,20,1000.0
821,2,Arica,21,1000.0
822,2,Arica,22,1000.0
823,2,Arica,23,1000.0
824,2,Arica,24,1000.0
825,2,Arica,25,1000.0
826,2,Arica,26,1000.0
827,2,Arica,27,1000.0
828,2,Arica,28,1000.0
829,2,Arica,29,1000.0
830,2,Arica,30,1000.0
831,2,Arica,31,1000.0
832,2,Arica,32,1000.0
833,2,Arica,33,1000.0
834,2,Arica,34,1000.0
835,2,Arica,35,1000.0
836,2,Arica,36,1000.0
837,2,Arica,37,1000.0
838,2,Arica,38,1000.0
839,2,Arica,39,1000.0
840,2,Arica,40,1000.0
841,2,Arica,41,1000.0
842,2,Arica,42,1000.0
843,2,Arica,43,1000.0
844,2,Arica,44,1000.0
845,2,Arica,45,1000.0
846,2,Arica,46,1000.0
847,2,Arica,47,1000.0
848,2,Arica,48,1000.0
849,2,Arica,49,1000.0
850,2,Arica,50,1000.0
851,2,Arica,51,1000.0
852,2,Arica,52,1000.0
853,2,Arica,53,0.0
854,2,Arica,54,1000.0
855,2,Arica,55,1000.0
856,2,Arica,56,1000.0
857,2,Arica,57,1000.0
858,2,Arica,58,1000.0
859,2,Arica,59,1000.0
860,2,Arica,60,1000.0
861,2,Arica,61,1000.0
862,2,Arica,62,1000.0
863,2,Arica,63,1000.0
864,2,Arica,64,1000.0
865,2,Arica,65,1000.0
866,2,Arica,66,1000.0
867,2,Arica,67,1000.0
868,2,Arica,68,1000.0
869,2,Arica,69,1000.0
870,2,Arica,70,1000.0
871,2,Arica,71,1000.0
872,2,Arica,72,1000.0
873,2,Arica,73,1000.0
874,2,Arica,74,1000.0
875,2,Arica,75,1000.0
876,2,Arica,76,1000.0
877,2,Arica,77,1000.0
878,2,Arica,78,1000.0
879,2,Arica,79,1000.0
880,2,Arica,80,1000.0
881,2,Arica,81,1000.0
882,2,Arica,82,1000.0
883,2,Arica,83,1000.0
884,2,Arica,84,1000.0
885,2,Arica,85,1000.0
886,2,Arica,86,0.0
887,2,Arica,87,1000.0
888,2,Arica,88,1000.0
889,2,Arica,89,1000.0
890,2,Arica,90,1000.0
891,2,Arica,91,1000.0
892,2,Arica,92,1000.0
893,2,Arica,93,1000.0
894,2,Arica,94,1000.0
895,2,Arica,95,1000.0
896,2,Arica,96,1000.0
897,2,Arica,97,0.0
898,2,Arica,98,1000.0
899,2,Arica,99,1000.0
900,2,Camarones,0,0.0
901,2,Camarones,1,0.0
902,2,Camarones,2,0.0
903,2,Camarones,3,0.0
904,2,Camarones,4,0.0
905,2,Camarones,5,0.0
906,2,Camarones,6,0.0
907,2,Camarones,7,0.0
908,2,Camarones,8,0.0
909,2,Camarones,9,0.0
910,2,Camarones,10,0.0
911,2,Camarones,11,0.0
912,2,Camarones,12,0.0
913,2,Camarones,13,0.0
914,2,Camarones,14,0.0
915,2,Camarones,15,0.0
916,2,Camarones,16,0.0
917,2,Camarones,17,0.0
918,2,Camarones,18,0.0
919,2,Camarones,19,0.0
920,2,Camarones,20,0.0
921,2,Camarones,21,0.0
922,2,Camarones,22,0.0
923,2,Camarones,23,0.0
924,2,Camarones,24,0.0
925,2,Camarones,25,0.0
926,2,Camarones,26,0.0
927,2,Camarones,27,0.0
928,2,Camarones,28,0.0
