,dia,comuna,value
271,71,Putre,0.38389423076923074
272,72,Putre,0.38389423076923074
273,73,Putre,0.38389423076923074
274,74,Putre,0.38389423076923074
275,75,Putre,0.38389423076923074
276,76,Putre,0.38389423076923074
277,77,Putre,0.38389423076923074
278,78,Putre,0.3959134615384615
279,79,Putre,0.3959134615384615
280,80,Putre,0.3959134615384615
281,81,Putre,0.3959134615384615
282,82,Putre,0.3959134615384615
283,83,Putre,0.3959134615384615
284,84,Putre,0.3959134615384615
285,85,Putre,0.3959134615384615
286,86,Putre,0.3959134615384615
287,87,Putre,0.3959134615384615
288,88,Putre,0.3959134615384615
289,89,Putre,0.3959134615384615
290,90,Putre,0.4560096153846154
291,91,Putre,0.4560096153846154
292,92,Putre,0.4560096153846154
293,93,Putre,0.4560096153846154
294,94,Putre,0.4560096153846154
295,95,Putre,0.4560096153846154
296,96,Putre,0.4560096153846154
297,97,Putre,0.4560096153846154
298,98,Putre,0.4560096153846154
299,99,Putre,0.4560096153846154
300,0,General Lagos,0.10549777117384844
301,1,General Lagos,0.17979197622585438
302,2,General Lagos,0.32838038632986627
303,3,General Lagos,0.4398216939078752
304,4,General Lagos,0.4398216939078752
305,5,General Lagos,0.4398216939078752
306,6,General Lagos,0.4398216939078752
307,7,General Lagos,0.4398216939078752
308,8,General Lagos,0.4398216939078752
309,9,General Lagos,0.4398216939078752
310,10,General Lagos,0.4398216939078752
311,11,General Lagos,0.4398216939078752
312,12,General Lagos,0.4398216939078752
313,13,General Lagos,0.4398216939078752
314,14,General Lagos,0.4398216939078752
315,15,General Lagos,0.4398216939078752
316,16,General Lagos,0.4398216939078752
317,17,General Lagos,0.4398216939078752
318,18,General Lagos,0.4398216939078752
319,19,General Lagos,0.4398216939078752
320,20,General Lagos,0.4398216939078752
321,21,General Lagos,0.4398216939078752
322,22,General Lagos,0.4398216939078752
323,23,General Lagos,0.4398216939078752
324,24,General Lagos,0.4398216939078752
325,25,General Lagos,0.4398216939078752
326,26,General Lagos,0.4398216939078752
327,27,General Lagos,0.4398216939078752
328,28,General Lagos,0.4398216939078752
329,29,General Lagos,0.4398216939078752
330,30,General Lagos,0.4398216939078752
331,31,General Lagos,0.4398216939078752
332,32,General Lagos,0.4398216939078752
333,33,General Lagos,0.4398216939078752
334,34,General Lagos,0.4398216939078752
335,35,General Lagos,0.4398216939078752
336,36,General Lagos,0.4398216939078752
337,37,General Lagos,0.4398216939078752
338,38,General Lagos,0.4398216939078752
339,39,General Lagos,0.4398216939078752
340,40,General Lagos,0.4398216939078752
341,41,General Lagos,0.4398216939078752
342,42,General Lagos,0.4398216939078752
343,43,General Lagos,0.4398216939078752
